iter	Logloss
155	0.4382600098
156	0.4379481608
157	0.437587321
158	0.4373360189
159	0.4369241943
160	0.436609904
161	0.4362865804
162	0.435968099
163	0.4356162516
164	0.4353380941
165	0.4350847982
166	0.4347941895
167	0.4345196126
168	0.4342600911
169	0.4340482992
170	0.4337843018
171	0.4334180094
172	0.4331828613
173	0.4327286377
174	0.4324896647
175	0.4322508138
176	0.4319742432
177	0.4315814616
178	0.4313079427
179	0.4309358317
180	0.4306345215
181	0.4303951416
182	0.4301289062
183	0.4299140625
184	0.4296270752
185	0.4293867594
186	0.4292215983
187	0.429033488
188	0.4288644613
189	0.4284691569
190	0.4282664388
191	0.4280107015
192	0.4276960856
193	0.4273701172
194	0.4269900716
195	0.4266258138
196	0.4264052734
197	0.426199056
198	0.4258536784
199	0.4257693685
200	0.425412028
201	0.4251492513
202	0.4248387044
203	0.4245699463
204	0.4242980957
205	0.4238825277
206	0.4236925456
207	0.4234932861
208	0.4232744954
209	0.422916097
210	0.4226540934
211	0.4226355387
212	0.4223458252
213	0.4221997884
214	0.4220222982
215	0.4217322591
216	0.4215402832
217	0.4213750407
218	0.4209973958
219	0.4207101237
220	0.4204829915
221	0.4201896566
222	0.4199660238
223	0.4197334391
224	0.4193899333
225	0.4191405436
226	0.4189655762
227	0.4188169759
228	0.4186687826
229	0.4184309896
230	0.4183041178
231	0.4181231283
232	0.4177993978
233	0.4175361735
234	0.4173312174
235	0.4170610758
236	0.4168967285
237	0.4166555583
238	0.416456014
239	0.4162534993
240	0.415996582
241	0.4158195394
242	0.4154521891
243	0.4151958008
244	0.4148476562
245	0.4146354167
246	0.4144447428
247	0.4142575684
248	0.4140353597
249	0.4137084554
250	0.4133659668
251	0.4133487142
252	0.4132363281
253	0.4130675456
254	0.4129089355
255	0.4126617025
256	0.4125292969
257	0.412271403
258	0.4120563151
259	0.411763265
260	0.411619873
261	0.4114304606
262	0.4112123617
263	0.4110135091
264	0.4108057048
265	0.410530599
266	0.4104176839
267	0.4101790771
268	0.4099377848
269	0.4097604574
270	0.4097063802
271	0.4094731038
272	0.4093329264
273	0.4091253662
274	0.4087990316
275	0.4086501872
276	0.4083120931
277	0.4081427002
278	0.4079937337
279	0.4076713867
280	0.4073781738
281	0.4073094482
282	0.4071181234
283	0.4070071615
284	0.4068311361
285	0.4067392985
286	0.4064836426
287	0.4061942952
288	0.4060876872
289	0.4059344889
290	0.4057242839
291	0.4056096598
292	0.4054578451
293	0.4053751628
294	0.4051703695
295	0.4050423991
296	0.4049249674
297	0.4046346436
298	0.4044180501
299	0.4043033854
300	0.4041057943
301	0.4039617513
302	0.403770223
303	0.4034213867
304	0.4032755534
305	0.4030797526
306	0.4028210856
307	0.4026414388
308	0.4024054362
309	0.4022538249
310	0.4021413574
311	0.4019535319
312	0.4018572591
313	0.4016597493
314	0.4014082845
315	0.4013094076
316	0.4011256917
317	0.4010403239
318	0.4008881022
319	0.4007195638
320	0.4005459391
321	0.400382487
322	0.4001743571
323	0.3999211833
324	0.3997508138
325	0.3996285807
326	0.3994226074
327	0.3992252604
328	0.3990598551
329	0.3989006348
330	0.3986320801
331	0.3984400228
332	0.3982762044
333	0.3980864258
334	0.3978610433
335	0.3976796875
336	0.3974188639
337	0.3972878011
338	0.3971208903
339	0.3969018962
340	0.3967631836
341	0.3964551595
342	0.3962574056
343	0.3960257975
344	0.3959254557
345	0.395828776
346	0.3956429036
347	0.3954255371
348	0.3952266846
349	0.3950686849
350	0.3949001872
351	0.3946964925
352	0.3944714762
353	0.3942981364
354	0.3940672201
355	0.3939228516
356	0.393643514
357	0.3933899333
358	0.3930880127
359	0.3929710286
360	0.3927815755
361	0.3926500651
362	0.3924885254
363	0.392267985
364	0.3920767822
365	0.3918894043
366	0.3917324219
367	0.3915384115
368	0.3914062093
369	0.3912730306
370	0.3911024577
371	0.3908516439
372	0.3906752523
373	0.3904591064
374	0.3903447266
375	0.3900257568
376	0.3899247233
377	0.3897302653
378	0.3896219482
379	0.3894823405
380	0.3894107259
381	0.3892835693
382	0.389101888
383	0.3888216146
384	0.3886995443
385	0.3885124105
386	0.3882971191
387	0.3881121012
388	0.3878614095
389	0.3877421061
390	0.3875900065
391	0.3873378499
392	0.3871405029
393	0.3870335286
394	0.3868343913
395	0.3867403158
396	0.3865825195
397	0.3864655355
398	0.3862645671
399	0.3860330404
400	0.3858784993
401	0.385666097
402	0.3855087077
403	0.3853807373
404	0.3852444255
405	0.3850356852
406	0.3847727865
407	0.3846502279
408	0.384580485
409	0.3844133708
410	0.384173055
411	0.384075765
412	0.3837878011
413	0.3836662598
414	0.3835727539
415	0.3834763997
416	0.3832691243
417	0.3831703695
418	0.3830113525
419	0.3827191569
420	0.3824438477
421	0.3822229004
422	0.3820439453
423	0.3819162598
424	0.3817223307
425	0.3816032715
426	0.3814995931
427	0.3812589111
428	0.3810740153
429	0.3809780273
430	0.3808524577
431	0.3807410889
432	0.3805720215
433	0.380305013
434	0.380114502
435	0.3799100749
436	0.3797530924
437	0.3796123861
438	0.3794667155
439	0.3793717448
440	0.3792266032
441	0.3790770671
442	0.3789166667
443	0.3788151042
444	0.3786667074
445	0.3786438802
446	0.3783902995
447	0.3781116536
448	0.3778562012
449	0.3777480469
450	0.3776302083
451	0.377388916
452	0.3772325439
453	0.3771782633
454	0.3768875732
455	0.376796224
456	0.3766779378
457	0.376548055
458	0.3765343424
459	0.3764101156
460	0.3763192952
461	0.3762549235
462	0.3761571045
463	0.376032959
464	0.375976766
465	0.375867513
466	0.3757239176
467	0.3756040853
468	0.3754180094
469	0.3752341715
470	0.3750651042
471	0.3749887695
472	0.374791626
473	0.374552002
474	0.3743666585
475	0.3742130127
476	0.374054362
477	0.3737604574
478	0.3735898844
479	0.3733795573
480	0.3732041016
481	0.3730972493
482	0.3729389242
483	0.3728012695
484	0.3726697184
485	0.3723604329
486	0.3722760824
487	0.3720431722
488	0.3718839518
489	0.3716785889
490	0.3714353434
491	0.3713558757
492	0.3711849365
493	0.371079834
494	0.3709130859
495	0.3707483317
496	0.3705780436
497	0.3704558512
498	0.3703243815
499	0.3701074219
500	0.3699231771
501	0.3697825114
502	0.3695571289
503	0.3694073893
504	0.3692374674
505	0.3691132812
506	0.3689488932
507	0.3688777262
508	0.368691569
509	0.3685759277
510	0.3684237061
511	0.368263265
512	0.3681034342
513	0.367894694
514	0.3677705485
515	0.3676722819
516	0.367505249
517	0.3673157959
518	0.3671704102
519	0.3670028483
520	0.366814209
521	0.3666877848
522	0.366514974
523	0.3662882487
524	0.3661040446
525	0.3659873861
526	0.3658129883
527	0.3656432699
528	0.3655397135
529	0.365469401
530	0.365369873
531	0.3652595215
532	0.3651553548
533	0.3650400391
534	0.3649223226
535	0.3647504476
536	0.3646071777
537	0.3644690755
538	0.3643174642
539	0.3641572266
540	0.3639605306
541	0.3638264974
542	0.363697347
543	0.3635170898
544	0.3633905436
545	0.3632694092
546	0.3631315918
547	0.3629995117
548	0.3628292236
549	0.3626122233
550	0.3625269368
551	0.3623782145
552	0.3622359212
553	0.3620563965
554	0.3619145915
555	0.3617513835
556	0.3615947673
557	0.3614331055
558	0.36124764
559	0.3611558431
560	0.3610832926
561	0.3610054932
562	0.3608791504
563	0.360729126
564	0.3605702311
565	0.3603981934
566	0.3602980957
567	0.3600979004
568	0.3599527995
569	0.3598485514
570	0.3597133789
571	0.3595425212
572	0.3593801676
573	0.3592755534
574	0.3591551921
575	0.3590088704
576	0.3588042806
577	0.3586681315
578	0.3584877116
579	0.3583711344
580	0.3582970378
581	0.3582003581
582	0.3580699056
583	0.3579803874
584	0.3578693034
585	0.357703125
586	0.3575713704
587	0.357449056
588	0.3572723796
589	0.3571293132
590	0.3569258626
591	0.3568064779
592	0.3567156576
593	0.3565668945
594	0.3564400228
595	0.3562963867
596	0.3561909587
597	0.3560886637
598	0.3560108236
599	0.3558900553
600	0.3558168538
601	0.3556580404
602	0.3555621745
603	0.3554575195
604	0.3553230794
605	0.3552119548
606	0.3550190023
607	0.3548988444
608	0.3548190104
609	0.3547064616
610	0.354607015
611	0.3544428711
612	0.3543588053
613	0.3542538249
614	0.3541319987
615	0.354005127
616	0.3538581543
617	0.3537575684
618	0.3534972331
619	0.3533382975
620	0.3531992594
621	0.3530918783
622	0.3530363363
623	0.3528777669
624	0.3527644043
625	0.3526922201
626	0.352517334
627	0.352396403
628	0.3523197428
629	0.3520404867
630	0.3518961589
631	0.3518055013
632	0.3516904297
633	0.3515628255
634	0.3514884847
635	0.351269694
636	0.3511294759
637	0.3510055339
638	0.3508883464
639	0.3507703044
640	0.3505957031
641	0.3505004883
642	0.350240804
643	0.350168457
644	0.3500650635
645	0.3499818522
646	0.3498894857
647	0.3496866048
648	0.3495450846
649	0.3493293864
650	0.3491942546
651	0.3490821533
652	0.3489341634
653	0.3487550863
654	0.3486574707
655	0.3485839437
656	0.3484003906
657	0.348321818
658	0.3481178385
659	0.3480484619
660	0.3479147542
661	0.3478273112
662	0.3477083333
663	0.3475154622
664	0.347354248
665	0.3472524007
666	0.3470835775
667	0.3469588623
668	0.3468288981
669	0.3467552083
670	0.3466239421
671	0.3465489909
672	0.3463940023
673	0.3462882894
674	0.346115682
675	0.3459858398
676	0.3459253743
677	0.3458120931
678	0.3457096354
679	0.3455510661
680	0.3454064941
681	0.3452421875
682	0.3451761882
683	0.3449811605
684	0.3449291178
685	0.3448203125
686	0.3447366536
687	0.3446065267
688	0.3444825033
689	0.3442145589
690	0.3441179199
691	0.3439921061
692	0.3438475342
693	0.3436638997
694	0.3435637614
695	0.3433412272
696	0.3432137044
697	0.3431391602
698	0.3430882975
699	0.3430035807
700	0.3429095459
701	0.3428015951
702	0.3426179199
703	0.3425113932
704	0.342462321
705	0.3423369548
706	0.3422140299
707	0.3421302083
708	0.3420686849
709	0.3420066325
710	0.3418795573
711	0.3417478027
712	0.341601766
713	0.3414998779
714	0.3413671875
715	0.3412631226
716	0.3411363118
717	0.3410556641
718	0.3408757324
719	0.3407442627
720	0.3406589762
721	0.3404775798
722	0.3404205322
723	0.3403417562
724	0.3401912231
725	0.3400732829
726	0.3400252279
727	0.3399316813
728	0.339841451
729	0.3396918945
730	0.3396349691
731	0.3394777018
732	0.3393841756
733	0.3393287354
734	0.3391888428
735	0.3390532227
736	0.338811849
737	0.3387125244
738	0.3386454264
739	0.3385325521
740	0.3384938354
741	0.3384189657
742	0.3381971842
743	0.3381419271
744	0.3381022339
745	0.338021403
746	0.3379201253
747	0.3377739258
748	0.3376476644
749	0.3375547282
750	0.3374155273
751	0.3373411662
752	0.3371500651
753	0.3370194295
754	0.3369098714
755	0.3368214518
756	0.3367427979
757	0.3365110881
758	0.336432902
759	0.3362885946
760	0.3362563273
761	0.3361426188
762	0.3360710246
763	0.3359627279
764	0.3358827108
765	0.3358319092
766	0.3356482747
767	0.3354761353
768	0.3353988037
769	0.3353150635
770	0.3352258504
771	0.3351206055
772	0.3350071208
773	0.3349453125
774	0.3349106038
775	0.3347807821
776	0.3346573079
777	0.334480835
778	0.3344104004
779	0.3342793172
780	0.3341460978
781	0.3340431315
782	0.3339062703
783	0.3338179118
784	0.3337333984
785	0.3336203613
786	0.3334725342
787	0.3334110311
788	0.3332842814
789	0.333207255
790	0.333136027
791	0.3330031331
792	0.332798584
793	0.3326972046
794	0.3326423136
795	0.3325271403
796	0.3324749756
797	0.3323055623
798	0.3321918132
799	0.3320887044
800	0.3319547933
801	0.3317926432
802	0.3317546387
803	0.3316546631
804	0.3314072266
805	0.3312861328
806	0.3311368001
807	0.3309796143
808	0.3308993937
809	0.3308666789
810	0.3306994629
811	0.3305211182
812	0.3304113363
813	0.3302704264
814	0.3301804606
815	0.330072998
816	0.3300229899
817	0.3299361369
818	0.3298072917
819	0.3296484172
820	0.3295301921
821	0.3294004313
822	0.3293435262
823	0.3292665202
824	0.3291927287
825	0.3290794678
826	0.328964681
827	0.328849528
828	0.3286590983
829	0.3284930827
830	0.3284329224
831	0.3283224894
832	0.3281827799
833	0.3280643717
834	0.3279535522
835	0.3278511556
836	0.3276171875
837	0.3274879354
838	0.3273806559
839	0.3272648112
840	0.3271097819
841	0.3269855957
842	0.3269049072
843	0.3268135986
844	0.326633667
845	0.3264857178
846	0.3264011637
847	0.3262562459
848	0.3262202555
849	0.326126709
850	0.3260187785
851	0.3259470011
852	0.3258347982
853	0.3257366536
854	0.3256205851
855	0.3255805664
856	0.3254947103
857	0.3253093262
858	0.3251851807
859	0.3251117757
860	0.3249633382
861	0.3249261475
862	0.3247853394
863	0.3246410726
864	0.3245108643
865	0.3244042155
866	0.3243109131
867	0.3242533976
868	0.3241828817
869	0.3240171509
870	0.323906779
871	0.3237849121
872	0.3237038574
873	0.3235774943
874	0.3234034424
875	0.3233559163
876	0.3231967367
877	0.3230733643
878	0.3229005534
879	0.3228736979
880	0.3227983805
881	0.3227269491
882	0.3225769857
883	0.3224683431
884	0.3223700562
885	0.3222415161
886	0.3221257121
887	0.3220503947
888	0.3219232585
889	0.3218369954
890	0.3217733561
891	0.3215915934
892	0.3215148722
893	0.3214249064
894	0.3212780762
895	0.3211517741
896	0.3210172526
897	0.3209014689
898	0.3206662191
899	0.3205562744
900	0.3205166016
901	0.3203881022
902	0.3202380575
903	0.3200749715
904	0.3199519857
905	0.3198281657
906	0.3195840861
907	0.3195390625
908	0.3194251302
909	0.319309611
910	0.3192065023
911	0.3189997559
912	0.3189710693
913	0.318945516
914	0.3188722127
915	0.3187078857
916	0.3186021729
917	0.3185724284
918	0.3184292603
919	0.3182840983
920	0.3180959066
921	0.3180030518
922	0.3178789876
923	0.3177362061
924	0.3175926514
925	0.3174669189
926	0.3173933512
927	0.3172755737
928	0.317205953
929	0.3171436361
930	0.3170552165
931	0.3169512533
932	0.3168068034
933	0.3167017822
934	0.3166462809
935	0.3165814209
936	0.3165028076
937	0.3164203695
938	0.3163162231
939	0.3162129313
940	0.3161818237
941	0.3161392415
942	0.3160356242
943	0.3159433797
944	0.3158560994
945	0.3157700195
946	0.3156289876
947	0.3155354411
948	0.3153621012
949	0.3152687581
950	0.3152071126
951	0.3151293132
952	0.315057251
953	0.3150104167
954	0.3149175415
955	0.3148014323
956	0.3147385661
957	0.3146374105
958	0.3145723877
959	0.3144425863
960	0.3143577881
961	0.3142770589
962	0.3141688436
963	0.3141135254
964	0.3140157471
965	0.3139149984
966	0.3138145955
967	0.3137572021
968	0.3136691081
969	0.3136282959
970	0.3134920451
971	0.3134620361
972	0.3133333537
973	0.3132160441
974	0.3131390381
975	0.3129645182
976	0.3128642578
977	0.31278243
978	0.3127104085
979	0.3126106567
980	0.31247052
981	0.3124122518
982	0.3123462118
983	0.3122405396
984	0.3121685791
985	0.3120712484
986	0.3119370931
987	0.3118846639
988	0.3117986654
989	0.3117003784
990	0.3115521444
991	0.3114702148
992	0.311353068
993	0.3113224691
994	0.3112530314
995	0.3111820272
996	0.3110996094
997	0.3110251668
998	0.3109261475
999	0.310831665
